external_activity_id,external_compound_id,preferred_name,endpoint_type,endpoint_value,endpoint_relation,unit,converted_value_uM,p_activity,organism,strain,target_name,target_gene,target_organism,assay_type,assay_method,assay_context,serum_or_protein,medium,duration_h,temperature_c,endpoint_definition,target_confidence,mechanism_confidence,activity_relevance_tier,source_id,source_database,source_reference,source_quote,curation_status,comments
EXT-ACT-007286,EXT-FKS-0301,CHEMBL2046748,IC50,0.093,=,ug.mL-1,0.15757162,6.802522,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans BWP17 membrane,enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2046331;Bioorg Med Chem Lett 2012;CHEMBL2049671,Inhibition of glucan synthase in Candida albicans BWP17 membrane,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007287,EXT-FKS-0121,CHEMBL1684737,IC50,4.6,=,ug.mL-1,9.28928817,5.032018,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007288,EXT-FKS-0123,CHEMBL1770510,IC50,0.2,=,ug.mL-1,0.37867327,6.421735,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007289,EXT-FKS-0302,CHEMBL2059384,IC50,0.03,=,ug.mL-1,0.05658456,7.247302,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007290,EXT-FKS-0303,CHEMBL2059385,IC50,0.8,=,ug.mL-1,1.47553711,5.83105,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007291,EXT-FKS-0304,CHEMBL2059473,IC50,0.03,=,ug.mL-1,0.05680099,7.245644,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007292,EXT-FKS-0305,CHEMBL2059474,IC50,0.03,=,ug.mL-1,0.05492993,7.260191,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007293,EXT-FKS-0306,CHEMBL2059475,IC50,0.5,=,ug.mL-1,0.91885632,6.036752,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007294,EXT-FKS-0307,CHEMBL2059476,IC50,0.9,=,ug.mL-1,1.65394137,5.78148,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007295,EXT-FKS-0308,CHEMBL2059477,IC50,0.31,=,ug.mL-1,0.56549685,6.24757,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007296,EXT-FKS-0309,CHEMBL2059478,IC50,4.0,=,ug.mL-1,6.76623517,5.169653,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007297,EXT-FKS-0310,CHEMBL2059479,IC50,0.8,=,ug.mL-1,1.38610932,5.858203,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007298,EXT-FKS-0311,CHEMBL2059480,IC50,0.6,=,ug.mL-1,1.06165555,5.974016,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007299,EXT-FKS-0275,CHEMBL1770516,IC50,0.06,=,ug.mL-1,0.10985985,6.959161,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007300,EXT-FKS-0312,CHEMBL2059481,IC50,0.04,=,ug.mL-1,0.07297,7.136856,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007301,EXT-FKS-0313,CHEMBL2059482,IC50,0.04,=,ug.mL-1,0.0732399,7.135252,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007302,EXT-FKS-0314,CHEMBL2059483,IC50,0.08,=,ug.mL-1,0.14231816,6.84674,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007303,EXT-FKS-0315,CHEMBL2059484,IC50,0.09,=,ug.mL-1,0.16010792,6.795587,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007304,EXT-FKS-0316,CHEMBL2059485,IC50,0.21,=,ug.mL-1,0.35230061,6.453087,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007305,EXT-FKS-0317,CHEMBL2059486,IC50,150.0,>,ug.mL-1,225.85783981,3.646165,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007306,EXT-FKS-0276,CHEMBL1770660,IC50,2.4,=,ug.mL-1,4.19470688,5.377298,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007307,EXT-FKS-0318,CHEMBL2059487,IC50,0.3,=,ug.mL-1,0.56478542,6.248117,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000934,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_0.json.
EXT-ACT-007308,EXT-FKS-0277,CHEMBL1770665,IC50,0.05,=,ug.mL-1,0.09205209,7.035966,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007309,EXT-FKS-0319,CHEMBL2059488,IC50,0.06,=,ug.mL-1,0.11005321,6.958397,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007310,EXT-FKS-0320,CHEMBL2059489,IC50,0.07,=,ug.mL-1,0.12839541,6.891451,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007311,EXT-FKS-0321,CHEMBL2059490,IC50,0.05,=,ug.mL-1,0.09154578,7.038362,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007312,EXT-FKS-0322,CHEMBL2059491,IC50,0.06,=,ug.mL-1,0.11046251,6.956785,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007313,EXT-FKS-0323,CHEMBL2059492,IC50,0.04,=,ug.mL-1,0.07364167,7.132876,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007314,EXT-FKS-0324,CHEMBL2059493,IC50,0.03,=,ug.mL-1,0.0532688,7.273527,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007315,EXT-FKS-0325,CHEMBL2059494,IC50,0.04,=,ug.mL-1,0.06906651,7.160732,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007316,EXT-FKS-0326,CHEMBL2059495,IC50,0.39,=,ug.mL-1,0.63813276,6.195089,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007317,EXT-FKS-0327,CHEMBL2059496,IC50,0.06,=,ug.mL-1,0.10467893,6.980141,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007318,EXT-FKS-0328,CHEMBL2059497,IC50,0.08,=,ug.mL-1,0.14357853,6.84291,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007319,EXT-FKS-0329,CHEMBL2059637,IC50,0.07,=,ug.mL-1,0.12517738,6.902474,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007320,EXT-FKS-0330,CHEMBL2059638,IC50,0.18,=,ug.mL-1,0.31512495,6.501517,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007321,EXT-FKS-0331,CHEMBL2059639,IC50,0.37,=,ug.mL-1,0.6322434,6.199116,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007322,EXT-FKS-0332,CHEMBL2059640,IC50,0.3,=,ug.mL-1,0.51179123,6.290907,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007323,EXT-FKS-0333,CHEMBL2059641,IC50,0.01,=,ug.mL-1,0.01794732,7.746,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007324,EXT-FKS-0334,CHEMBL2059642,IC50,0.05,=,ug.mL-1,0.08753471,7.05782,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007325,EXT-FKS-0335,CHEMBL2059643,IC50,0.05,=,ug.mL-1,0.09188373,7.036761,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007326,EXT-FKS-0336,CHEMBL2059644,IC50,0.13,=,ug.mL-1,0.23889771,6.621788,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007327,EXT-FKS-0337,CHEMBL2059645,IC50,0.15,=,ug.mL-1,0.2756512,6.55964,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2057100;Bioorg Med Chem Lett 2012;CHEMBL2061335,"Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007328,EXT-FKS-0352,CHEMBL2387205,IC50,35.0,=,nM,0.035,7.455932,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of wild type Candida albicans 1,3-beta-D-glucan synthase using UDP[6,3H]-glucose as substrate after 60 mins by liquid scintillation counting analysis",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2385047;Bioorg Med Chem Lett 2013;CHEMBL2389097,"Inhibition of wild type Candida albicans 1,3-beta-D-glucan synthase using UDP[6,3H]-glucose as substrate after 60 mins by liquid scintillation counting analysis",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
EXT-ACT-007329,EXT-FKS-0351,CHEMBL2387202,IC50,4.4,=,nM,0.0044,8.356547,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of wild type Candida albicans 1,3-beta-D-glucan synthase using UDP[6,3H]-glucose as substrate after 60 mins by liquid scintillation counting analysis",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000935,ChEMBL,CHEMBL2385047;Bioorg Med Chem Lett 2013;CHEMBL2389097,"Inhibition of wild type Candida albicans 1,3-beta-D-glucan synthase using UDP[6,3H]-glucose as substrate after 60 mins by liquid scintillation counting analysis",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_target_CHEMBL2037_offset_100.json.
